sociedad_sap,fondo_sap,centro_gestor_sap,pospre_sap,cuenta_sap,acreedor_sap,contrato_sap,proveedor,rfc_proveedor,lugar_servicio_id,numero_contrato,nombre_contrato,plurianual,tipo_entrega,moneda_documento,numero_oficio_tramite,fecha_oficio_tramite,numero_factura,fecha_factura,periodo_contable,estimado,concepto,importe_moneda_original,iva_moneda_original,total_moneda_original,numero_documento_pasivo,fecha_contable_pasivo,tc_contable_pasivo,importe_pasivo_mxn,iva_pasivo_mxn,total_pasivo_mxn,reviso,comentarios
N000,A01,N330,7A19,410612,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,"8729,8730,8731,8732",,,,GNI,347610547.5,55617687.6,403228235.1,180000256,44600,,347610547.5,55617687.6,403228235.1,,
N000,A01,N330,7A19,410612,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,8.90089E+15,,,,GNI,311112866,49778058.56,360890924.5,180000593,44629,,311112866,49778058.56,360890924.5,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9.0429E+15,,,,GNI,363184956.3,58109593,421294549.3,180000952,44658,,363184956.3,58109593,421294549.3,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9.18692E+15,,,,GNI,453407926.8,72545268.28,525953195,180001323,44687,,453407926.8,72545268.28,525953195,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9399,,,,GNI,80303.92241,12848.62759,93152.55,180001779,44720,,80303.92241,12848.62759,93152.55,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9397,,,,GNI,1926136.466,308181.8345,2234318.3,180001779,44720,,1926136.466,308181.8345,2234318.3,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9398,,,,GNI,6590535.517,1054485.683,7645021.2,180001779,44720,,6590535.517,1054485.683,7645021.2,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9396,,,,GNI,502198922.2,80351827.54,582550749.7,180001779,44720,,502198922.2,80351827.54,582550749.7,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9576,,,,GNI,104342.2759,16694.76414,121037.04,180002411,44750,,104342.2759,16694.76414,121037.04,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9574,,,,GNI,1981951.983,317112.3172,2299064.3,180002411,44750,,1981951.983,317112.3172,2299064.3,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9575,,,,GNI,31053531.84,4968565.094,36022096.93,180002411,44750,,31053531.84,4968565.094,36022096.93,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9573,,,,GNI,493084931.6,78893589.05,571978520.6,180002411,44750,,493084931.6,78893589.05,571978520.6,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9802,,,,GNI,41219.05172,6595.048276,47814.1,180003074,44785,,41219.05172,6595.048276,47814.1,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9801,,,,GNI,1868873.621,299019.7793,2167893.4,180003074,44785,,1868873.621,299019.7793,2167893.4,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9800,,,,GNI,2264791.983,362366.7172,2627158.7,180003074,44785,,2264791.983,362366.7172,2627158.7,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9799,,,,GNI,530918209.6,84946913.53,615865123.1,180003074,44785,,530918209.6,84946913.53,615865123.1,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2239,,,,GNI,-18140125.14,-2902420.022,-21042545.16,180003682,44813,,-18140125.14,-2902420.022,-21042545.16,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10003,,,,GNI,130826.7069,20932.2731,151758.98,180003682,44813,,130826.7069,20932.2731,151758.98,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10002,,,,GNI,2125500.776,340080.1241,2465580.9,180003682,44813,,2125500.776,340080.1241,2465580.9,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10001,,,,GNI,574617024.1,91938723.85,666555747.9,180003682,44813,,574617024.1,91938723.85,666555747.9,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10193,,,,GNI,157036.0948,25125.77517,182161.87,180004240,44841,,157036.0948,25125.77517,182161.87,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10190,,,,GNI,1727608.621,276417.3793,2004026,180004240,44841,,1727608.621,276417.3793,2004026,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10192,,,,GNI,7162582.629,1146013.221,8308595.85,180004240,44841,,7162582.629,1146013.221,8308595.85,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10189,,,,GNI,361017578.9,57762812.62,418780391.5,180004240,44841,,361017578.9,57762812.62,418780391.5,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10390,,,,GNI,206708.1983,33073.31172,239781.51,180005061,44874,,206708.1983,33073.31172,239781.51,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10389,,,,GNI,847992.6293,135678.8207,983671.45,180005061,44874,,847992.6293,135678.8207,983671.45,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10388,,,,GNI,2043762.5,327002,2370764.5,180005061,44874,,2043762.5,327002,2370764.5,,
N000,A01,N330,7A19,410612,9011030,700521062,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10387,,,,GNI,232922826.1,37267652.18,270190478.3,180005061,44874,,232922826.1,37267652.18,270190478.3,,
N000,A01,N330,7A33,480944,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2054,,,,CFT,-198776.7241,-31804.27586,-230581,180000400,44610,,-198776.7241,-31804.27586,-230581,,
N000,A01,N330,7A33,480944,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,8800,,,,CFT,10989324.81,1758291.97,12747616.78,180000400,44610,,10989324.81,1758291.97,12747616.78,,
N000,A01,N330,7A33,480944,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,8980,,,,CFT,1105051.629,176808.2607,1281859.89,180001011,44659,,1105051.629,176808.2607,1281859.89,,
N000,A01,N330,7A33,480944,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,8915,,,,CFT,7301446.448,1168231.432,8469677.88,180000606,44629,,7301446.448,1168231.432,8469677.88,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2095,,,,CFT,-308819.0431,-49411.0469,-358230.09,180001011,44659,,-308819.0431,-49411.0469,-358230.09,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9074,,,,CFT,10738579.39,1718172.702,12456752.09,180001011,44659,,10738579.39,1718172.702,12456752.09,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9308,,,,CFT,169841.0517,27174.56828,197015.62,180001601,44712,,169841.0517,27174.56828,197015.62,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9211,,,,CFT,9388116.828,1502098.692,10890215.52,180001407,44693,,9388116.828,1502098.692,10890215.52,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9503,,,,CFT,108449.3793,17351.90069,125801.28,180002202,44743,,108449.3793,17351.90069,125801.28,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9420,,,,CFT,9479911.948,1516785.912,10996697.86,180001817,44721,,9479911.948,1516785.912,10996697.86,,
N000,A01,N330,7A33,480944,9011030,801001347,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9705,,,,CFT,536201.5776,85792.25241,621993.83,180003052,44784,,536201.5776,85792.25241,621993.83,,
N000,A01,N330,7A33,480944,9011030,801001347,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9607,,,,CFT,10832575.88,1733212.141,12565788.02,180002550,44756,,10832575.88,1733212.141,12565788.02,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9908,,,,CFT,1586968.948,253915.0317,1840883.98,180003719,44816,,1586968.948,253915.0317,1840883.98,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9731,,,,CFT,10126730.39,1620276.862,11747007.25,180003052,44784,,10126730.39,1620276.862,11747007.25,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10222,,,,CFT,203469.7069,32555.1531,236024.86,180004391,44846,,203469.7069,32555.1531,236024.86,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9950,,,,CFT,10181544.4,1629047.103,11810591.5,180003719,44816,,10181544.4,1629047.103,11810591.5,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10327,,,,CFT,1079125.31,172660.0497,1251785.36,180005173,44876,,1079125.31,172660.0497,1251785.36,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10232,,,,CFT,8238162.914,1318106.066,9556268.98,180004450,44847,,8238162.914,1318106.066,9556268.98,,
N000,A01,N330,7A33,480944,9011030,801001361,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10340,,,,CFT,10862213.37,1737954.139,12600167.51,180005173,44876,,10862213.37,1737954.139,12600167.51,,
N000,A01,N335,7A33,410612,9011030,700514874,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,"8526,8527,8528,8529,8611,8612,8613,8614",,,,GNI,63705071.01,10192811.36,73897882.37,180000103,44572,,63705071.01,10192811.36,73897882.37,,
N000,A01,N335,7A33,480944,9011030,800959311,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,8674,,,,CFT,3035733.59,485717.3744,3521450.964,180000393,44610,,3035733.59,485717.3744,3521450.964,,
N000,A01,N335,7A19,410612,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,"8704,8705,8706,NC 2041",,,,GNI,139313384.1,22290141.45,161603525.5,180000251,44600,,139313384.1,22290141.45,161603525.5,,
N000,A01,N335,7A19,410612,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,"8877,8878,8879,NC 2058",,,,GNI,117360835.7,18777733.71,136138569.4,180000579,44628,,117360835.7,18777733.71,136138569.4,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,"9018,9019,9020,NC 2083",,,,GNI,115087208.5,18413953.36,133501161.9,180000941,44658,,115087208.5,18413953.36,133501161.9,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9.15992E+23,,,,GNI,267472257.8,42795561.25,310267819,180001320,44687,,267472257.8,42795561.25,310267819,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2139,,,,GNI,-24984991.91,-3997598.705,-28982590.61,180001776,44720,,-24984991.91,-3997598.705,-28982590.61,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9374,,,,GNI,258948.0431,41431.6869,300379.73,180001776,44720,,258948.0431,41431.6869,300379.73,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9373,,,,GNI,2082712.414,333233.9862,2415946.4,180001776,44720,,2082712.414,333233.9862,2415946.4,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9372,,,,GNI,343451481.7,54952237.08,398403718.8,180001776,44720,,343451481.7,54952237.08,398403718.8,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9553,,,,GNI,84618.52586,13538.96414,98157.49,180002406,44750,,84618.52586,13538.96414,98157.49,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9551,,,,GNI,2012304.819,321968.771,2334273.59,180002406,44750,,2012304.819,321968.771,2334273.59,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9552,,,,GNI,5206092.095,832974.7352,6039066.83,180002406,44750,,5206092.095,832974.7352,6039066.83,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9550,,,,GNI,312327013.2,49972322.11,362299335.3,180002406,44750,,312327013.2,49972322.11,362299335.3,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2204,,,,GNI,-175264898.3,-28042383.72,-203307282,180003071,44785,,-175264898.3,-28042383.72,-203307282,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9780,,,,GNI,1113989.776,178238.3641,1292228.14,180003071,44785,,1113989.776,178238.3641,1292228.14,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9779,,,,GNI,2344783.707,375165.3931,2719949.1,180003071,44785,,2344783.707,375165.3931,2719949.1,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9778,,,,GNI,339682886.6,54349261.85,394032148.4,180003071,44785,,339682886.6,54349261.85,394032148.4,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2235,,,,GNI,-313202843.9,-50112455.02,-363315298.9,180003668,44813,,-313202843.9,-50112455.02,-363315298.9,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9978,,,,GNI,2292345.207,366775.2331,2659120.44,180003668,44813,,2292345.207,366775.2331,2659120.44,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9976,,,,GNI,399100503.4,63856080.54,462956583.9,180003668,44813,,399100503.4,63856080.54,462956583.9,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2253,,,,GNI,-213335412.2,-34133665.96,-247469078.2,180004232,44841,,-213335412.2,-34133665.96,-247469078.2,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10166,,,,GNI,1993436.121,318949.7793,2312385.9,180004232,44841,,1993436.121,318949.7793,2312385.9,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10165,,,,GNI,302646192.9,48423390.87,351069583.8,180004232,44841,,302646192.9,48423390.87,351069583.8,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2278,,,,GNI,-49235748.09,-7877719.694,-57113467.78,180005037,44874,,-49235748.09,-7877719.694,-57113467.78,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10365,,,,GNI,116572.3966,18651.58345,135223.98,180005037,44874,,116572.3966,18651.58345,135223.98,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10364,,,,GNI,2929619.198,468739.0717,3398358.27,180005037,44874,,2929619.198,468739.0717,3398358.27,,
N000,A01,N335,7A19,410612,9011030,700521059,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,10363,,,,GNI,313954677,50232748.32,364187425.3,180005037,44874,,313954677,50232748.32,364187425.3,,
N000,A01,N335,7A33,480944,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2055,,,,CFT,-293097.319,-46895.57103,-339992.89,180000392,44610,,-293097.319,-46895.57103,-339992.89,,
N000,A01,N335,7A33,480944,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,8801,,,,CFT,6844435.733,1095109.717,7939545.45,180000392,44610,,6844435.733,1095109.717,7939545.45,,
N000,A01,N335,7A33,480944,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2077,,,,CFT,-153488.2931,-24558.1269,-178046.42,180000602,44629,,-153488.2931,-24558.1269,-178046.42,,
N000,A01,N335,7A33,480944,9011030,801044083,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,8916,,,,CFT,2600452.052,416072.3283,3016524.38,180000602,44629,,2600452.052,416072.3283,3016524.38,,
N000,A01,N335,7A33,480944,9011030,801001355,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2096,,,,CFT,-195694.5,-31311.12,-227005.62,180001007,44659,,-195694.5,-31311.12,-227005.62,,
N000,A01,N335,7A33,480944,9011030,801001355,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9066,,,,CFT,1362884.448,218061.5117,1580945.96,180001007,44659,,1362884.448,218061.5117,1580945.96,,
N000,A01,N335,7A33,480944,9011030,801001355,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9309,,,,CFT,1629150.207,260664.0331,1889814.24,180001597,44712,,1629150.207,260664.0331,1889814.24,,
N000,A01,N335,7A33,480944,9011030,801001355,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9212,,,,CFT,6480072.51,1036811.602,7516884.112,180001400,44693,,6480072.51,1036811.602,7516884.112,,
N000,A01,N335,7A33,480944,9011030,801001355,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,NC 2191,,,,CFT,-247001.9828,-39520.31724,-286522.3,180003708,44816,,-247001.9828,-39520.31724,-286522.3,,
N000,A01,N335,7A33,480944,9011030,801001355,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9504,,,,CFT,3897943.31,623670.9297,4521614.24,180002203,44743,,3897943.31,623670.9297,4521614.24,,
N000,A01,N335,7A33,480944,9011030,801001355,CFENERGIA,CFE150811HZ7,MEX,CONTRATO DE SUMINISTRO DE GAS ,CONTRATO DE SUMINISTRO DE GAS ,No Aplica,,,,,9421,,,,CFT,7824705.81,1251952.93,9076658.74,180001813,44721,,7824705.81,1251952.93,9076658.74,,
