fecha_compra,id_proveedor,id_central_generacion,id_combustible,id_unidad_medida,documento_referencia,linea_documento,cantidad,precio_unitario,importe_total,moneda,fuente,observaciones,archivo_origen
27/08/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-08-27,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
27/09/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-09-27,1,50000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
27/10/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-10-27,1,32000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
27/11/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-11-27,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
27/12/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-12-27,1,25000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/01/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-01-28,1,38070,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/02/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-02-28,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/03/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-03-28,1,25000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/04/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-04-28,1,41000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/05/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-05-28,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/06/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-06-28,1,33000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/07/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-07-28,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/08/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-08-28,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/09/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-09-28,1,34467,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/10/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-10-28,1,40000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/11/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-11-28,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
28/12/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-12-28,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/01/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-01-29,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/03/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-03-29,1,25000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/04/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-04-29,1,27000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/05/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-05-29,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/06/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-06-29,1,41000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/07/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-07-29,1,35000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/08/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-08-29,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/09/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-09-29,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/10/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-10-29,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/11/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-11-29,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
29/12/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-12-29,1,25000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/01/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-01-30,1,10000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/03/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-03-30,1,27000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/04/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-04-30,1,40100,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/05/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-05-30,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/06/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-06-30,1,33000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/07/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-07-30,1,35000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/08/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-08-30,1,43000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/09/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-09-30,1,39039,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/10/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-10-30,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/11/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-11-30,1,40900,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
30/12/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-12-30,1,0,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
31/01/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-01-31,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
31/03/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-03-31,1,23000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
31/05/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-05-31,1,38000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
31/07/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-07-31,1,35000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
31/08/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-08-31,1,32000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
31/10/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-10-31,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
31/12/2022,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2022-12-31,1,10000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/01/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-01-01,1,10000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/02/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-02-01,1,32100,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/03/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-03-01,1,39000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/04/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-04-01,1,32000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/05/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-05-01,1,23000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/06/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-06-01,1,32000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/07/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-07-01,1,14000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/08/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-08-01,1,20000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/09/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-09-01,1,37000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/10/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-10-01,1,23000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/11/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-11-01,1,24000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
01/12/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-12-01,1,42164,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
02/01/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-01-02,1,25000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
02/02/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-02-02,1,30000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
02/03/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-03-02,1,31000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
02/04/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-04-02,1,46155,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
02/05/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-05-02,1,33000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
02/06/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-06-02,1,32000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
02/07/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-07-02,1,45077,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
02/08/2023,6bc2fbe4-3a34-4837-a3d8-8162e642ba3a,1a3dde4b-6f67-49db-ac6e-7578d0af0d95,9693a1d1-4b88-4d73-8138-b46b21e7a72c,5a3d193f-cb2b-40df-b401-d786b9e25ef8,CSO-2023-08-02,1,33000,0,0,MXN,excel_cso,Extraccion diaria de compras de gas natural para CCC Saltillo desde Consolidado CSO.xlsx.,Consolidado CSO.xlsx
